snapshot_time_utc,underlying_price_ref,spot_venue_diff,okx_basis,binance_basis,realized_vol_14d_ann,option_type,is_call,is_put,strike,expiry_utc,time_to_maturity_years,ttm_sq,option_price,bid_price,ask_price,mark_price,mark_iv,iv_rv_gap,log_moneyness,log_moneyness_sq,abs_log_moneyness,ttm_x_abs_log_moneyness,rel_bid_ask_spread,oi_raw,oi_rel
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,PUT,0,1,126000.0,2025-11-28T08:00:00+00:00,0.15844748858447488,0.0251056066387273,0.0994661148890229,0.0985,0.1015,0.0994661148890229,0.3671007416,0.0639219144956521,-0.07594050491755011,0.005766960287132453,0.07594050491755011,0.01203258228602278,0.030000000000000027,1174.0,0.009162497756202636
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,CALL,1,0,126000.0,2025-10-10T08:00:00+00:00,0.024200913242009132,0.000585684201747253,0.0018384141229686,0.0018,0.0019,0.0018384141229686,0.3351124606,0.03193363349565209,-0.07594050491755011,0.005766960287132453,0.07594050491755011,0.0018378295710639982,0.05405405405405408,2862.0,0.022336514972957362
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,CALL,1,0,115000.0,2025-10-04T08:00:00+00:00,0.007762557077625571,6.025729238339484e-05,0.020495636334158,0.019,0.021,0.020495636334158,0.3091901753,0.0060113481956520776,0.015409273670677879,0.0002374457150578465,0.015409273670677879,0.00011961536639338992,0.10000000000000009,725.0,0.005658271612646432
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,PUT,0,1,60000.0,2026-03-27T08:00:00+00:00,0.48447488584474885,0.23471591501428243,0.0047046692382182,0.0046,0.0055,0.0047046692382182,0.5813096514,0.2781308242956521,0.6659968398118271,0.4435517906393405,0.6659968398118271,0.32265874294079844,0.17821782178217818,5842.0,0.04559396242907649
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,CALL,1,0,112500.0,2025-10-02T08:00:00+00:00,0.00228310502283105,5.2125685452763695e-06,0.0374129256993296,0.0245,,0.0374129256993296,0.4098084447,0.1066296175956521,0.03738818038945308,0.0013978760328342838,0.03738818038945308,8.53611424416737e-05,,283.0,0.0022086770570744004
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,PUT,0,1,85000.0,2026-03-27T08:00:00+00:00,0.48447488584474885,0.23471591501428243,0.0200567700693461,0.0195,0.0205,0.0200567700693461,0.4755858765,0.1724070493956521,0.3176901455436115,0.10092702857552108,0.3176901455436115,0.15391289699624283,0.050000000000000044,3790.0,0.029579102637144798
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,CALL,1,0,125000.0,2025-12-26T08:00:00+00:00,0.23515981735159816,0.05530013969683701,0.0540845886745063,0.054,0.0545,0.0540845886745063,0.3907469203,0.08756809319565212,-0.0679723352683732,0.00462023836183613,0.0679723352683732,0.015984361946672233,0.00921658986175116,7357.0,0.057417798971365244
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,CALL,1,0,119000.0,2025-10-03T08:00:00+00:00,0.00502283105022831,2.5228831759137632e-05,0.0020585127220368,0.0019,0.002,0.0020585127220368,0.2855605613,-0.017618265804347888,-0.018782091077601495,0.0003527669452473177,0.018782091077601495,9.43392702527929e-05,0.05128205128205131,13404.0,0.10461168647712107
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,PUT,0,1,122000.0,2025-10-31T08:00:00+00:00,0.0817351598173516,0.006680636350368008,0.0620967759316311,0.0615,0.0625,0.0620967759316311,0.341356179,0.03817735189565208,-0.043679642699328655,0.001907911186341015,0.043679642699328655,0.003570162576794443,0.01612903225806453,1602.0,0.012502829135806323
2025-10-01T12:00:00+00:00,116785.79000000001,-6.490515669758919e-05,-0.00045724740998022255,-0.0004519385449205664,0.3031788271043479,CALL,1,0,150000.0,2026-06-26T08:00:00+00:00,0.7337899543378995,0.5384476970872166,0.0778805944654116,0.0765,0.0795,0.0778805944654116,0.4360379787,0.1328591515956521,-0.2502938920623278,0.06264703240370821,0.2502938920623278,0.1836631436274707,0.0384615384615385,3586.0,0.027986982073034627
