snapshot_time_utc,option_type,is_call,strike,expiry_utc,underlying_price_ref,realized_vol_14d_ann,time_to_maturity_years,option_price,bsm_price,bsm_error_raw,bsm_error_rel,bsm_error_log,log_moneyness,ttm_x_abs_log_moneyness,iv_rv_gap,rel_bid_ask_spread,log_rel_bid_ask_spread,oi_rel,log_moneyness_z,time_to_maturity_years_z,iv_rv_gap_z,rel_bid_ask_spread_z,log_rel_bid_ask_spread_z,oi_rel_z,ttm_x_abs_log_moneyness_z
2025-10-01T12:00:00+00:00,PUT,0,124000.0,2025-10-03T08:00:00+00:00,116785.79,0.3031788271043479,0.0050228310502283,0.061320197465556,7197.612232666346,-7197.550912468881,-0.9999914804805422,-11.673150620385965,-0.059940163571109,0.0003010693147407,0.0998304413956521,0.1832669322709164,0.16827919967091579,0.0009287369957309,-0.6850958339756006,-0.6806764593057197,-0.5919706520161921,0.4805300712977953,0.672783383698348,-0.48621133300759806,-0.4666084846137961
2025-10-01T12:00:00+00:00,CALL,1,85000.0,2025-12-26T08:00:00+00:00,116785.79,0.3031788271043479,0.2351598173515981,0.292029948839724,32452.748039059632,-32452.456009110792,-0.9999910013799606,-11.618439321333385,0.3176901455436115,0.0747079566004383,0.1932306045956521,0.0137457044673539,0.01365208916832726,0.02427983860268,-0.4480537589747697,0.18096964053920617,-0.06573110038309674,-0.4686479950699514,-0.5571279287402172,-0.17066699084085613,-0.3043098436454576
2025-10-01T12:00:00+00:00,CALL,1,128000.0,2025-10-31T08:00:00+00:00,116785.79,0.3031788271043479,0.0817351598173516,0.0111246347566236,832.8621259271895,-832.8510012924329,-0.9999866428855266,-11.22346139570837,-0.0916888618856893,0.0074942037796978,0.045504965395652,0.0444444444444444,0.04348511193973878,0.0880270972676401,-0.7050247886845226,-0.3934610926907443,-0.8980537802788046,-0.2967605504771943,-0.3198346619156904,0.6907521892453581,-0.4509185936567602
2025-10-01T12:00:00+00:00,PUT,0,170000.0,2026-03-27T08:00:00+00:00,116785.79,0.3031788271043479,0.4844748858447488,0.4281620095060138,51285.44902693693,-51285.02086492742,-0.9999916513939601,-11.693415974365367,-0.3754570350163338,0.1818995041791462,0.1361181615956521,0.0383944153577661,0.037675688830890154,0.0,-0.8831487235343827,1.1144195820378762,-0.3875166879803433,-0.3306356880299749,-0.36604308666792895,-0.4987613920710476,-0.07050027130683187
2025-10-01T12:00:00+00:00,CALL,1,110000.0,2025-12-26T08:00:00+00:00,116785.79,0.3031788271043479,0.2351598173515981,0.1176300916368628,11074.523597407519,-11074.40596731588,-0.9999893783158613,-11.45261297293648,0.0598610362415116,0.0140769103490312,0.0996718066956521,0.0256410256410255,0.025317807984289738,0.0501517977694703,-0.6098955009892307,0.18096964053920617,-0.5928644390347726,-0.40204407710203516,-0.46433825238369314,0.17894179735525131,-0.4365601872098677
2025-10-01T12:00:00+00:00,PUT,0,120000.0,2025-10-02T08:00:00+00:00,116785.79,0.3031788271043479,0.002283105022831,0.0272437943191797,3226.5049069890956,-3226.4776631947766,-0.9999915562520113,-11.682084273428245,-0.0271503407481181,6.198707933360307e-05,0.021999322095652,,,0.0,-0.6645133556806443,-0.6909341509705405,-1.0304903710431286,,,-0.4987613920710476,-0.4671299782994176
2025-10-01T12:00:00+00:00,CALL,1,111000.0,2025-10-02T08:00:00+00:00,116785.79,0.3031788271043479,0.002283105022831,0.0501483198852784,5793.484345171513,-5793.434196851628,-0.9999913440139133,-11.657259443221305,0.0508112007215937,0.0001160073075835,0.172438632695652,,,0.0015218799509876,-0.6155761673401032,-0.6909341509705405,-0.18287819729763383,,,-0.47819616923598335,-0.46701214767983945
2025-10-01T12:00:00+00:00,CALL,1,117000.0,2025-10-17T08:00:00+00:00,116785.79,0.3031788271043479,0.0433789954337899,0.0274874381573692,2911.3453939864557,-2911.317906548298,-0.9999905585100914,-11.570396760974413,-0.0018325327638282,7.949343039437638e-05,0.022527441995652,0.018348623853211,0.018182319083190426,0.0462339324597482,-0.6486211309459885,-0.5370687759982322,-1.0275148132939476,-0.4428754698297665,-0.5210942668414228,0.1259995313901092,-0.4670917928963034
2025-10-01T12:00:00+00:00,CALL,1,100000.0,2025-10-03T08:00:00+00:00,116785.79,0.3031788271043479,0.0050228310502283,0.1443076628214588,16800.857357910354,-16800.713050247534,-0.9999914106965052,-11.664992908504585,0.1551712160458364,0.0007793988020567,0.5124957674956521,,,0.0,-0.5500684101964309,-0.6806764593057197,1.7330875571046787,,,-0.4987613920710476,-0.4655651373033732
2025-10-01T12:00:00+00:00,PUT,0,107000.0,2025-10-10T08:00:00+00:00,116785.79,0.3031788271043479,0.0242009132420091,0.0018079034572074,62.805489488355306,-62.8036815848981,-0.9999712142446157,-10.455629897889015,0.0875125675720216,0.0021178840553959,0.0845241465956521,0.0512820512820513,0.050010420574661395,0.062022461387174,-0.5925383762952398,-0.608872617651976,-0.6782100913999124,-0.25847563170452476,-0.2679320500052775,0.3393505354687584,-0.4626455912035746
2025-10-01T12:00:00+00:00,PUT,0,85000.0,2025-12-26T08:00:00+00:00,116785.79,0.3031788271043479,0.2351598173515981,0.0075887718461272,69.41076974522412,-69.40318097337799,-0.9998906686689402,-9.121127551893828,0.3176901455436115,0.0747079566004383,0.1932306045956521,0.0645161290322581,0.06252035698133403,0.1339410447120525,-0.4480537589747697,0.18096964053920617,-0.06573110038309674,-0.18437578891871328,-0.16842742721019424,1.3111891427770919,-0.3043098436454576
2025-10-01T12:00:00+00:00,PUT,0,117000.0,2025-10-17T08:00:00+00:00,116785.79,0.3031788271043479,0.0433789954337899,0.026585274843669,2973.3941505167095,-2973.367565241866,-0.9999910589469483,-11.624857184687064,-0.0018325327638282,7.949343039437638e-05,0.022527441995652,0.0186915887850467,0.0185190477672375,0.0010145866339917,-0.6486211309459885,-0.5370687759982322,-1.0275148132939476,-0.4409551510882754,-0.5184159110447843,-0.4850512435143386,-0.4670917928963034
2025-10-01T12:00:00+00:00,CALL,1,240000.0,2025-12-26T08:00:00+00:00,116785.79,0.3031788271043479,0.2351598173515981,0.0009088448342981,0.0028733068439036474,-0.0019644620096055474,-0.683693777353987,-1.1510444756234142,-0.7202975213080635,0.1693850335496131,0.2860332673956521,0.25,0.22314355131420976,0.0290718093201489,-1.0996083202402573,0.18096964053920617,0.4571419866548211,0.8541798201261738,1.1091770181416756,-0.10591290458070164,-0.09779722794221339
2025-10-01T12:00:00+00:00,CALL,1,128000.0,2025-10-03T08:00:00+00:00,116785.79,0.3031788271043479,0.0050228310502283,9.81677518412e-05,0.005741832730413066,-0.0056436649785718655,-0.9829030631071453,-4.068855960591874,-0.0916888618856893,0.0004605376624395,0.226250204095652,,,0.0493167149245693,-0.7050247886845226,-0.6806764593057197,0.12030946572144213,,,0.16765729046626585,-0.46626064724210753
2025-10-01T12:00:00+00:00,CALL,1,105000.0,2025-10-17T08:00:00+00:00,116785.79,0.3031788271043479,0.0433789954337899,0.1066930613424095,12048.44281975797,-12048.336126696628,-0.9999911446596927,-11.634489856374334,0.1063810518764044,0.0046147031635883,0.0922418384956521,,,0.0,-0.5806944523207138,-0.5370687759982322,-0.6347267120785969,,,-0.4987613920710476,-0.457199450896059
2025-10-01T12:00:00+00:00,PUT,0,108000.0,2025-10-17T08:00:00+00:00,116785.79,0.3031788271043479,0.0433789954337899,0.0055872332728216,351.56245883999327,-351.55687160672045,-0.9999841074234966,-11.049658444345116,0.0782101749097082,0.0033926788202841,0.066708848595652,0.0869565217391305,0.08338160893905112,0.004940256456283,-0.5983775751252187,-0.5370687759982322,-0.778585873524135,-0.058728229412337345,-0.0024960475767508237,-0.43200351486799043,-0.4598649687988167
